"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","JobInvolvement","PerformanceRating","avg_workings_hours","num_of_leaves","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance"
3435,36,"Yes","Travel_Rarely","Sales",2,4,"Technical Degree","Male",4,"Sales Executive","Single",54820,1,18,0,18,3,17,15,14,3,3,7.83606723378656,5,3,1,3
3436,39,"No","Travel_Frequently","Sales",11,3,"Marketing","Male",1,"Sales Executive","Single",160150,1,11,0,21,3,21,2,8,4,3,10.8132223834936,6,4,1,3
3437,33,"No","Non-Travel","Sales",9,2,"Technical Degree","Male",5,"Sales Representative","Single",12000,0,11,1,3,3,2,2,2,3,3,7.61849255675585,10,2,4,2
3438,45,"No","Travel_Rarely","Research & Development",7,2,"Other","Male",1,"Human Resources","Married",56610,3,12,0,26,2,9,1,1,2,3,7.42578758292169,9,4,4,4
3439,32,"No","Non-Travel","Research & Development",15,3,"Medical","Male",2,"Manager","Single",69290,9,20,0,10,6,8,7,7,1,4,7.22061605446423,7,4,3,3
3440,34,"No","Travel_Rarely","Sales",6,4,"Marketing","Male",2,"Research Director","Divorced",96130,0,12,1,16,5,15,0,9,2,3,7.15074875499221,15,2,4,2
3441,59,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences","Male",2,"Research Scientist","Married",56740,3,12,0,14,6,6,0,4,3,3,8.14828127046697,17,2,4,1
3442,45,"No","Travel_Rarely","Research & Development",16,1,"Medical","Male",2,"Sales Executive","Single",54840,1,20,3,6,6,6,0,4,3,4,6.73534475180659,14,2,2,3
3443,53,"No","Travel_Frequently","Sales",8,2,"Medical","Male",2,"Research Scientist","Married",120610,2,20,1,30,2,15,6,12,4,4,7.81502862277024,7,3,2,3
3444,36,"Yes","Travel_Rarely","Research & Development",7,2,"Life Sciences","Female",1,"Research Scientist","Divorced",56600,7,12,0,9,3,1,0,0,3,3,6.12533017834922,17,1,3,2
3445,26,"Yes","Travel_Frequently","Sales",2,3,"Life Sciences","Male",2,"Research Scientist","Married",48210,6,14,2,6,2,3,1,2,3,3,8.23682704269407,10,1,1,3
3446,34,"No","Travel_Rarely","Research & Development",2,2,"Life Sciences","Male",1,"Sales Representative","Married",64100,1,13,1,1,5,1,0,0,2,3,9.23958408607757,14,3,3,3
3447,28,"No","Travel_Rarely","Research & Development",10,3,"Other","Male",2,"Sales Representative","Married",52100,1,15,0,1,1,1,0,0,4,3,7.82604782356487,19,4,2,3
3448,38,"No","Travel_Frequently","Sales",9,4,"Medical","Male",2,"Research Scientist","Married",26950,3,14,1,8,4,2,2,2,1,3,7.63359558241712,21,3,3,3
3449,50,"No","Travel_Rarely","Research & Development",5,4,"Life Sciences","Male",1,"Sales Executive","Married",118780,2,13,1,29,2,8,7,7,3,3,9.60536669230219,10,2,3,2
3450,37,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences","Male",1,"Laboratory Technician","Single",170680,3,23,0,8,6,4,0,1,3,4,7.32363385528611,5,4,2,2
3451,40,"No","Travel_Rarely","Human Resources",2,3,"Medical","Male",5,"Sales Executive","Married",24550,1,15,1,8,2,7,7,5,3,3,6.14041966240519,6,3,1,2
3452,26,"No","Travel_Frequently","Research & Development",3,3,"Medical","Male",2,"Laboratory Technician","Divorced",139640,1,11,2,5,1,5,1,3,2,3,7.75060280395643,15,1,3,3
3453,46,"No","Travel_Rarely","Research & Development",2,1,"Medical","Female",3,"Research Scientist","Divorced",49410,9,13,2,23,2,2,2,2,2,3,7.42458007996514,7,4,4,3
3454,54,"No","Travel_Rarely","Research & Development",5,3,"Medical","Female",2,"Manufacturing Director","Married",24780,6,11,0,13,0,9,7,0,3,3,7.64400842773345,9,3,3,3
3455,56,"No","Travel_Frequently","Research & Development",1,2,"Life Sciences","Female",2,"Manufacturing Director","Married",52280,2,11,0,18,4,5,0,3,3,3,6.9647165525693,13,1,3,3
3456,36,"No","Travel_Rarely","Research & Development",4,2,"Life Sciences","Female",2,"Human Resources","Single",44780,0,18,1,15,3,14,7,8,3,3,6.6809106626797,17,4,4,2
3457,55,"No","Non-Travel","Research & Development",2,3,"Medical","Female",2,"Manager","Single",75470,7,16,0,31,2,9,6,2,2,3,6.15331123094395,14,3,1,4
3458,43,"No","Travel_Rarely","Sales",25,2,"Life Sciences","Male",3,"Research Scientist","Divorced",50550,5,22,0,18,2,1,0,0,2,4,7.92916563521089,20,3,4,3
3459,20,"Yes","Travel_Frequently","Sales",8,3,"Marketing","Male",3,"Sales Executive","Single",34640,1,20,0,2,3,2,0,2,2,4,9.10959537303108,17,4,4,3
3460,21,"Yes","Travel_Rarely","Research & Development",1,4,"Life Sciences","Male",1,"Manager","Single",57750,1,18,0,1,2,1,1,0,3,3,6.6445117387053,11,3,1,2
3461,46,"No","Travel_Rarely","Sales",12,3,"Marketing","Female",3,"Healthcare Representative","Divorced",89430,8,12,1,19,6,16,1,7,3,3,11.0003682467323,8,4,1,3
3462,51,"Yes","Travel_Rarely","Sales",23,3,"Medical","Female",2,"Research Scientist","Married",192720,9,20,0,18,2,10,2,7,3,4,8.73137229674495,19,1,3,4
3463,28,"Yes","Non-Travel","Research & Development",19,4,"Life Sciences","Female",4,"Laboratory Technician","Single",52380,1,17,1,10,4,10,1,9,2,3,7.41921411612456,16,2,1,2
3464,26,"No","Travel_Rarely","Research & Development",5,4,"Medical","Female",2,"Sales Executive","Married",46820,1,11,1,6,3,5,1,3,1,3,7.55661894425452,19,1,1,3
3465,30,"No","Travel_Rarely","Research & Development",8,3,"Medical","Female",1,"Sales Executive","Married",183000,0,14,0,7,6,6,0,2,3,3,6.24347752885389,8,3,1,2
3466,41,"No","Travel_Rarely","Sales",1,4,"Life Sciences","Female",1,"Research Director","Married",52570,1,14,0,10,2,10,0,8,4,3,7.94489842505873,8,2,3,3
3467,38,"No","Travel_Rarely","Research & Development",5,3,"Technical Degree","Male",1,"Sales Executive","Married",63490,0,11,0,20,3,19,1,9,3,3,7.36006991611518,20,3,3,2
3468,40,"No","Travel_Rarely","Sales",1,4,"Marketing","Male",1,"Sales Executive","Married",48690,4,12,0,14,2,11,11,1,3,3,7.93770592391561,8,1,4,3
3469,27,"No","Non-Travel","Sales",11,3,"Technical Degree","Female",2,"Laboratory Technician","Married",99850,1,14,1,3,3,3,1,2,2,3,8.02772075424998,13,1,3,3
3470,55,"No","Travel_Frequently","Research & Development",23,5,"Life Sciences","Male",3,"Laboratory Technician","Married",36970,3,13,1,23,1,3,1,2,3,3,6.72677912794489,16,4,2,3
3471,28,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences","Male",2,"Healthcare Representative","Single",74570,3,11,2,10,1,8,1,7,4,3,6.61095204816525,12,3,3,4
3472,44,"Yes","Travel_Rarely","Research & Development",18,4,"Life Sciences","Female",2,"Sales Executive","Married",21190,9,15,0,24,3,20,3,6,3,3,6.22657045605599,6,2,1,3
3473,33,"No","Travel_Rarely","Sales",23,4,"Marketing","Female",4,"Sales Executive","Divorced",39830,4,12,0,9,3,3,1,2,3,3,6.41417956277937,11,4,4,3
3474,35,"Yes","Travel_Rarely","Sales",7,4,"Life Sciences","Male",3,"Sales Representative","Single",61180,0,21,1,9,3,8,4,7,2,4,9.83808568723073,10,4,1,3
3475,33,"Yes","Travel_Frequently","Research & Development",1,2,"Life Sciences","Female",1,"Sales Executive","Single",62140,1,19,2,14,3,13,3,8,3,3,7.81150564956719,8,1,3,3
3476,28,"No","Travel_Rarely","Human Resources",1,1,"Human Resources","Male",2,"Research Scientist","Divorced",63470,1,15,1,4,2,4,2,2,3,3,6.77375539544558,12,1,3,2
3477,34,"No","Travel_Frequently","Sales",29,4,"Marketing","Male",1,"Research Scientist","Single",115100,0,14,1,7,5,6,0,4,3,3,6.72096273217558,21,1,4,2
3478,37,"No","Travel_Rarely","Research & Development",7,4,"Life Sciences","Male",4,"Sales Executive","Divorced",71430,2,21,0,8,6,1,0,0,2,4,10.635559207626,12,4,4,3
3479,25,"Yes","Travel_Rarely","Human Resources",25,4,"Human Resources","Female",2,"Research Scientist","Married",82680,1,12,0,7,3,7,5,6,2,3,10.951108987473,8,4,4,4
3480,26,"Yes","Travel_Rarely","Sales",8,2,"Marketing","Male",2,"Sales Executive","Divorced",80950,1,15,0,1,3,1,0,0,4,3,7.86556739290544,13,1,3,2
3481,33,"Yes","Travel_Rarely","Research & Development",8,2,"Life Sciences","Male",4,"Manufacturing Director","Single",29040,4,13,0,5,2,2,2,2,3,3,10.2159690213277,3,1,2,3
3482,42,"No","Travel_Rarely","Research & Development",11,1,"Life Sciences","Male",4,"Research Scientist","Married",60320,0,14,0,23,2,22,13,7,2,3,6.86388085119712,14,4,1,3
3483,28,"Yes","Travel_Frequently","Research & Development",7,3,"Life Sciences","Male",2,"Manager","Divorced",29760,1,14,0,1,3,1,0,0,3,3,6.35052971896144,16,1,2,3
3484,50,"Yes","Travel_Frequently","Research & Development",1,4,"Medical","Male",2,"Research Scientist","Single",159920,3,14,0,5,3,0,0,0,3,3,10.5237437203954,14,4,3,3
3485,33,"No","Travel_Frequently","Sales",9,3,"Medical","Female",2,"Research Scientist","Married",46490,0,12,0,4,2,3,0,2,2,3,8.05815208870905,6,4,2,3
3486,34,"No","Non-Travel","Sales",1,1,"Marketing","Female",2,"Research Director","Married",26960,3,23,0,6,3,0,0,0,3,4,7.12703069586935,9,3,4,3
3487,48,"No","Non-Travel","Sales",2,1,"Life Sciences","Male",2,"Sales Executive","Single",23700,2,11,0,27,3,5,2,1,3,3,6.22165977194136,15,1,4,2
3488,45,"No","Non-Travel","Research & Development",1,3,"Medical","Female",2,"Human Resources","Married",125040,1,12,1,15,2,15,4,12,3,3,6.06273105127631,20,2,3,3
3489,52,"No","Travel_Rarely","Sales",1,3,"Life Sciences","Male",1,"Sales Executive","Single",59740,7,18,1,18,6,8,4,0,3,3,8.03018415372941,20,2,2,3
3490,38,"No","Travel_Rarely","Research & Development",6,2,"Medical","Male",1,"Research Scientist","Divorced",47360,0,11,1,9,3,8,2,7,2,3,10.7022667830617,7,3,3,3
3491,29,"No","Travel_Rarely","Research & Development",8,3,"Medical","Female",4,"Research Scientist","Divorced",52960,4,14,0,11,3,7,1,7,4,3,6.3854899393779,23,3,4,3
3492,28,"No","Travel_Rarely","Human Resources",1,3,"Human Resources","Female",4,"Laboratory Technician","Divorced",67810,0,15,1,10,2,9,1,7,3,3,6.95048173488765,22,4,2,2
3493,46,"No","Travel_Rarely","Research & Development",6,4,"Medical","Male",3,"Sales Executive","Married",21740,3,11,1,23,3,12,4,9,3,3,6.44030788103613,19,1,3,3
3494,38,"No","Travel_Rarely","Research & Development",7,4,"Medical","Male",1,"Sales Executive","Single",66530,7,20,1,10,2,1,0,0,3,4,7.44633844425774,15,4,2,3
3495,43,"No","Travel_Frequently","Research & Development",5,3,"Medical","Female",2,"Laboratory Technician","Married",96990,8,19,1,18,3,8,0,1,3,3,7.12817597672124,20,3,1,3
3496,39,"Yes","Travel_Frequently","Sales",1,3,"Marketing","Male",2,"Healthcare Representative","Divorced",67550,7,14,1,21,2,18,11,5,3,3,7.22137626945767,12,1,4,3
3497,40,"No","Travel_Rarely","Research & Development",1,1,"Life Sciences","Male",1,"Healthcare Representative","Single",22130,1,17,0,21,4,20,4,9,3,3,6.0771469614959,19,3,3,4
3498,21,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences","Female",1,"Research Scientist","Single",26100,1,11,1,2,3,2,2,2,2,3,10.4825983291403,2,4,2,4
3499,39,"No","Non-Travel","Research & Development",6,3,"Life Sciences","Male",1,"Laboratory Technician","Single",28510,9,15,0,9,2,5,0,3,3,3,6.24402734757261,20,3,2,2
3500,36,"No","Non-Travel","Research & Development",1,3,"Medical","Male",3,"Sales Representative","Single",34520,2,13,3,18,4,11,0,9,4,3,7.23881583245163,12,1,4,3
3501,31,"No","Travel_Frequently","Research & Development",7,3,"Life Sciences","Male",1,"Sales Executive","Married",52580,0,14,3,3,5,2,2,2,3,3,6.64351989206515,20,3,4,3
3502,28,"No","Travel_Rarely","Sales",2,4,"Marketing","Male",1,"Sales Executive","Married",93550,0,11,0,6,4,5,0,4,3,3,7.53271169484121,12,1,2,1
3503,35,"No","Travel_Frequently","Research & Development",9,2,"Other","Female",1,"Manufacturing Director","Divorced",104960,1,13,1,5,2,5,0,2,3,3,6.66659405900216,22,4,4,3
3504,49,"No","Travel_Rarely","Sales",2,2,"Medical","Female",1,"Sales Executive","Married",63800,6,23,1,22,1,9,2,3,2,4,7.26554761833493,11,4,2,3
3505,34,"No","Travel_Frequently","Sales",9,1,"Technical Degree","Male",2,"Sales Executive","Single",26570,2,13,1,5,3,3,0,2,2,3,8.01796312967813,14,4,3,2
3506,29,"No","Travel_Frequently","Research & Development",1,4,"Medical","Male",3,"Research Scientist","Divorced",27160,0,18,0,8,2,7,1,1,1,3,7.13511009721203,16,4,2,2
3507,42,"No","Travel_Rarely","Sales",21,2,"Life Sciences","Female",1,"Healthcare Representative","Single",22010,4,12,1,16,3,1,0,0,4,3,7.24775369024913,22,2,4,3
3508,29,"No","Travel_Rarely","Sales",4,2,"Other","Female",2,"Healthcare Representative","Married",65400,1,22,0,10,2,10,1,2,1,4,10.9107657432717,5,2,4,2
3509,38,"No","Travel_Rarely","Research & Development",1,3,"Medical","Female",1,"Human Resources","Married",38160,1,13,2,7,2,7,5,0,2,3,6.54385256855153,15,3,3,4
3510,28,"No","Travel_Frequently","Sales",6,4,"Life Sciences","Male",1,"Manager","Divorced",52530,1,15,0,3,2,3,0,2,3,3,10.6887588084848,10,3,3,3
3511,18,"Yes","Non-Travel","Research & Development",2,4,"Medical","Male",3,"Laboratory Technician","Single",109650,1,18,0,0,5,0,0,0,4,3,7.05345923895905,8,3,3,3
3512,33,"Yes","Travel_Rarely","Research & Development",3,2,"Life Sciences","Male",1,"Sales Executive","Single",49360,0,14,0,6,2,5,0,3,2,3,9.0113330386847,8,1,1,3
3513,41,"No","Travel_Rarely","Research & Development",4,2,"Medical","Male",2,"Research Scientist","Married",25430,3,12,0,6,3,1,0,0,3,3,8.13298188260827,14,2,4,3
3514,31,"Yes","Travel_Frequently","Sales",10,3,"Technical Degree","Female",1,"Research Director","Married",53040,1,17,0,2,3,2,2,2,4,3,7.1713187198872,18,3,3,2
3515,37,"No","Travel_Rarely","Research & Development",23,3,"Life Sciences","Male",3,"Manufacturing Director","Divorced",166590,7,16,1,9,2,6,1,3,3,3,8.01057857412383,20,3,4,3
3516,27,"No","Travel_Rarely","Research & Development",6,2,"Medical","Female",1,"Healthcare Representative","Married",42600,1,11,2,4,2,4,2,2,3,3,7.40345106297992,10,4,3,3
3517,34,"No","Travel_Rarely","Sales",1,1,"Marketing","Female",2,"Laboratory Technician","Married",24760,1,19,0,6,2,6,1,3,3,3,7.12961127924513,16,2,3,2
3518,35,"No","Travel_Rarely","Research & Development",6,3,"Life Sciences","Female",3,"Laboratory Technician","Single",31020,1,13,1,6,3,5,1,4,2,3,6.84183065318302,17,3,3,1
3519,29,"Yes","Travel_Rarely","Research & Development",6,3,"Life Sciences","Male",1,"Sales Executive","Married",22440,1,12,3,11,5,11,3,10,1,3,6.81672122944604,11,4,1,1
3520,40,"No","Travel_Frequently","Research & Development",2,4,"Medical","Male",4,"Human Resources","Single",75960,9,11,0,20,0,18,2,13,1,3,6.76413753192848,14,2,3,2
3521,42,"Yes","Travel_Frequently","Sales",2,4,"Life Sciences","Male",1,"Laboratory Technician","Single",22850,0,16,0,22,3,21,13,14,1,3,8.08889747744274,20,3,1,2
3522,42,"No","Travel_Rarely","Research & Development",1,2,"Life Sciences","Male",4,"Laboratory Technician","Single",30340,7,21,1,9,3,6,1,5,2,4,7.74406943511469,20,2,1,4
3523,35,"No","Travel_Rarely","Research & Development",5,3,"Medical","Male",1,"Healthcare Representative","Married",57150,6,24,2,10,0,8,1,7,3,4,7.16352516040924,22,4,3,3
3524,24,"No","Travel_Rarely","Sales",7,4,"Life Sciences","Female",1,"Laboratory Technician","Single",25760,8,17,3,6,3,4,1,2,3,3,7.97337234256283,15,4,2,3
3525,28,"Yes","Travel_Rarely","Research & Development",15,4,"Life Sciences","Male",2,"Sales Executive","Married",41970,1,13,0,1,3,1,0,0,1,3,10.3535955265872,4,3,4,2
3526,26,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences","Male",2,"Sales Representative","Married",143360,1,21,1,8,3,8,0,7,3,4,7.51129567640825,16,1,4,3
3527,30,"No","Travel_Rarely","Research & Development",7,2,"Life Sciences","Female",1,"Manufacturing Director","Married",34480,1,11,0,10,3,10,1,4,3,3,7.72769707248169,14,3,NA,3
3528,40,"No","Travel_Frequently","Research & Development",26,4,"Life Sciences","Male",2,"Research Scientist","Married",194060,3,20,3,16,2,1,0,0,3,4,10.4778765034066,3,3,4,1
3529,35,"No","Travel_Rarely","Research & Development",18,5,"Medical","Female",2,"Research Scientist","Divorced",65380,2,16,1,15,3,7,6,4,3,3,6.95627017683778,15,3,2,4
3530,34,"No","Travel_Frequently","Research & Development",6,2,"Life Sciences","Male",1,"Research Director","Single",43060,0,11,0,14,2,13,4,9,3,3,7.56174206277937,11,4,1,3
3531,35,"No","Travel_Frequently","Research & Development",3,3,"Medical","Female",2,"Laboratory Technician","Married",22580,1,11,1,2,2,2,2,2,3,3,7.99888216510718,9,4,4,4
3532,43,"Yes","Travel_Rarely","Sales",5,3,"Marketing","Female",3,"Research Scientist","Single",45220,8,15,1,7,3,4,1,3,3,3,7.53343677853915,17,1,3,2
3533,32,"No","Non-Travel","Research & Development",11,2,"Other","Female",2,"Research Scientist","Divorced",44870,1,11,0,1,5,1,0,0,2,3,6.64092302828441,9,3,1,3
3534,56,"No","Travel_Rarely","Research & Development",3,2,"Other","Male",2,"Healthcare Representative","Divorced",44490,NA,15,0,28,3,5,4,2,1,3,6.33693647401369,12,4,1,3
3535,29,"No","Travel_Rarely","Research & Development",26,1,"Life Sciences","Male",1,"Laboratory Technician","Married",22180,1,24,1,10,1,10,0,8,3,4,7.54754806302847,19,NA,4,3
3536,19,"No","Travel_Rarely","Research & Development",23,4,"Life Sciences","Male",2,"Laboratory Technician","Single",191970,1,12,0,1,2,1,0,0,3,3,7.3530616598307,17,3,1,3
3537,45,"No","Travel_Rarely","Research & Development",22,3,"Life Sciences","Female",2,"Sales Representative","Married",132120,4,13,0,7,4,3,0,2,3,3,8.81791683268135,13,1,3,2
3538,37,"No","Travel_Rarely","Research & Development",14,4,"Life Sciences","Male",3,"Research Scientist","Married",65770,1,13,0,14,1,14,3,11,1,3,6.87919690024216,20,4,4,2
3539,20,"No","Travel_Rarely","Research & Development",6,3,"Medical","Male",5,"Research Director","Single",83920,1,17,0,2,5,2,1,2,3,3,6.73138905774143,17,1,3,2
3540,44,"Yes","Travel_Rarely","Human Resources",6,2,"Human Resources","Male",3,"Sales Executive","Single",45580,1,13,1,6,2,6,0,2,1,3,10.422806941367,2,3,3,3
3541,53,"No","Travel_Rarely","Research & Development",6,4,"Life Sciences","Male",1,"Research Director","Divorced",40310,3,12,1,26,3,7,4,7,2,3,6.07639819643505,8,4,3,3
3542,29,"No","Travel_Rarely","Research & Development",23,3,"Medical","Male",1,"Sales Executive","Married",79690,0,14,0,6,3,5,1,3,3,3,8.9386935782366,8,2,4,2
3543,22,"Yes","Travel_Frequently","Research & Development",22,4,"Medical","Male",1,"Sales Representative","Married",26540,0,24,0,1,5,0,0,0,2,4,9.89808832910636,4,3,4,3
3544,46,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences","Male",2,"Research Scientist","Married",165550,8,14,2,28,4,26,15,9,3,3,6.04128340721911,17,3,1,3
3545,44,"No","Non-Travel","Research & Development",20,3,"Life Sciences","Male",1,"Sales Representative","Single",45560,2,13,0,6,4,0,0,0,3,3,6.24862069472855,15,4,3,3
3546,33,"No","Travel_Rarely","Research & Development",28,4,"Life Sciences","Female",1,"Manager","Married",60910,1,15,0,5,6,5,1,4,1,3,7.8348433492847,3,2,3,3
3547,41,"Yes","Non-Travel","Research & Development",12,3,"Life Sciences","Male",2,"Sales Representative","Divorced",195660,6,16,0,5,2,1,0,0,4,3,7.22411601427437,5,1,1,1
3548,30,"No","Travel_Rarely","Sales",20,3,"Marketing","Male",3,"Sales Executive","Divorced",48100,8,18,0,8,3,4,0,3,2,3,7.54884369868637,6,3,1,3
3549,40,"No","Travel_Frequently","Sales",9,3,"Medical","Male",1,"Manufacturing Director","Married",45230,5,16,1,5,5,0,0,0,4,3,6.85497438143622,14,2,2,3
3550,50,"No","Travel_Frequently","Research & Development",25,4,"Life Sciences","Female",2,"Healthcare Representative","Married",32020,2,24,1,32,2,2,2,2,3,4,7.21506961186603,15,4,1,3
3551,28,"No","Travel_Rarely","Research & Development",6,3,"Technical Degree","Male",2,"Research Scientist","Married",23510,1,16,0,6,4,6,3,3,3,3,7.19374840862796,14,4,1,3
3552,46,"No","Travel_Rarely","Research & Development",8,4,"Other","Male",3,"Manager","Married",17020,5,21,0,25,2,4,0,3,3,4,7.34809474545613,9,4,2,3
3553,35,"No","Travel_Rarely","Sales",4,4,"Marketing","Male",1,"Laboratory Technician","Married",180410,3,20,1,15,3,7,1,7,2,4,8.51790276905238,4,3,1,3
3554,24,"Yes","Travel_Rarely","Human Resources",28,4,"Human Resources","Male",3,"Manufacturing Director","Married",28860,1,19,1,1,5,1,0,0,3,3,6.64549969916127,13,4,2,1
3555,33,"No","Travel_Frequently","Research & Development",9,2,"Medical","Female",1,"Sales Executive","Married",20970,1,14,2,10,5,10,0,1,2,3,6.07206227831317,22,2,3,2
3556,36,"No","Travel_Rarely","Research & Development",9,2,"Medical","Male",2,"Sales Executive","Divorced",119350,1,11,3,7,6,7,1,7,4,3,6.65845502574234,11,3,3,3
3557,30,"No","Travel_Rarely","Sales",29,3,"Marketing","Male",1,"Sales Executive","Divorced",25460,1,14,1,10,2,10,8,9,3,3,6.06772520187691,14,3,3,2
3558,44,"No","Travel_Rarely","Research & Development",3,4,"Medical","Male",2,"Research Scientist","Single",25640,1,12,3,20,3,20,13,17,1,3,7.64380357876898,4,4,4,3
